timestamp,system_uptime,frame_id,fps,counts,gps_utc,gps_lat,gps_lon,gps_alt,detection_count,extra
2025-08-30T00:42:42.745758,27265.9624174,0,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 1}, 'total_detections': 1}"
2025-08-30T00:42:42.779773,27265.9962984,1,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 2}, 'total_detections': 2}"
2025-08-30T00:42:42.818425,27266.0347585,2,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 3}, 'total_detections': 3}"
2025-08-30T00:42:42.851955,27266.0679289,3,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 4}, 'total_detections': 4}"
2025-08-30T00:42:42.890647,27266.1071021,4,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 5}, 'total_detections': 5}"
2025-08-30T00:42:42.926202,27266.1420544,5,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 6}, 'total_detections': 6}"
2025-08-30T00:42:42.960726,27266.1774654,6,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 7}, 'total_detections': 7}"
2025-08-30T00:42:42.997261,27266.2135703,7,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 8}, 'total_detections': 8}"
2025-08-30T00:42:43.030304,27266.2467558,8,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 9}, 'total_detections': 9}"
2025-08-30T00:42:43.070848,27266.2871425,9,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 10}, 'total_detections': 10}"
2025-08-30T00:42:43.101340,27266.3180772,10,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 11}, 'total_detections': 11}"
2025-08-30T00:42:43.140903,27266.3573784,11,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 12}, 'total_detections': 12}"
2025-08-30T00:42:43.175083,27266.3912759,12,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 13}, 'total_detections': 13}"
2025-08-30T00:42:43.215153,27266.4318589,13,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 14}, 'total_detections': 14}"
2025-08-30T00:42:43.254637,27266.4712863,14,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 15}, 'total_detections': 15}"
2025-08-30T00:42:43.289668,27266.5060179,15,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 16}, 'total_detections': 16}"
2025-08-30T00:42:43.326766,27266.543597,16,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 17}, 'total_detections': 17}"
2025-08-30T00:42:43.360913,27266.5774716,17,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 18}, 'total_detections': 18}"
2025-08-30T00:42:43.400503,27266.6163558,18,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 19}, 'total_detections': 19}"
2025-08-30T00:42:43.438081,27266.654833,19,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 20}, 'total_detections': 20}"
2025-08-30T00:42:43.473144,27266.6896331,20,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 21}, 'total_detections': 21}"
2025-08-30T00:42:43.510167,27266.7264475,21,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 22}, 'total_detections': 22}"
2025-08-30T00:42:43.548758,27266.7647797,22,1.045375930048799,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 23}, 'total_detections': 23}"
