timestamp,system_uptime,frame_id,fps,counts,gps_utc,gps_lat,gps_lon,gps_alt,detection_count,extra
2025-08-30T00:33:34.579264,26717.7956754,0,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 1}, 'total_detections': 1}"
2025-08-30T00:33:34.614938,26717.8323529,1,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 2}, 'total_detections': 2}"
2025-08-30T00:33:34.660180,26717.8788749,2,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 3}, 'total_detections': 3}"
2025-08-30T00:33:34.701460,26717.9194444,3,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 4}, 'total_detections': 4}"
2025-08-30T00:33:34.742019,26717.9590016,4,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 5}, 'total_detections': 5}"
2025-08-30T00:33:34.783390,26718.0015829,5,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 6}, 'total_detections': 6}"
2025-08-30T00:33:34.814186,26718.0382052,6,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 7}, 'total_detections': 7}"
2025-08-30T00:33:34.855855,26718.0774429,7,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 8}, 'total_detections': 8}"
2025-08-30T00:33:34.897302,26718.117641,8,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 9}, 'total_detections': 9}"
2025-08-30T00:33:34.935873,26718.1568585,9,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 10}, 'total_detections': 10}"
2025-08-30T00:33:34.976775,26718.2020227,10,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 11}, 'total_detections': 11}"
2025-08-30T00:33:35.037924,26718.2539921,11,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 12}, 'total_detections': 12}"
2025-08-30T00:33:35.099165,26718.3150167,12,0.839535646737369,"{""suitcase"": 2}",,,,,1,"{'accumulated_counts': {'suitcase': 14}, 'total_detections': 14}"
2025-08-30T00:33:35.130191,26718.3533486,13,0.839535646737369,"{""suitcase"": 2}",,,,,1,"{'accumulated_counts': {'suitcase': 16}, 'total_detections': 16}"
2025-08-30T00:33:35.172859,26718.3903097,14,0.839535646737369,"{""suitcase"": 2}",,,,,1,"{'accumulated_counts': {'suitcase': 18}, 'total_detections': 18}"
2025-08-30T00:33:35.213361,26718.4348386,15,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 19}, 'total_detections': 19}"
2025-08-30T00:33:35.250585,26718.471068,16,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 20}, 'total_detections': 20}"
2025-08-30T00:33:35.291533,26718.5161735,17,0.839535646737369,"{""suitcase"": 1, ""baseball bat"": 1}",,,,,2,"{'accumulated_counts': {'suitcase': 21, 'baseball bat': 1}, 'total_detections': 22}"
2025-08-30T00:33:35.344271,26718.5607586,18,0.839535646737369,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 22, 'baseball bat': 1}, 'total_detections': 23}"
2025-08-30T00:33:35.381964,26718.5988923,19,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 23, 'baseball bat': 1}, 'total_detections': 24}"
2025-08-30T00:33:35.422747,26718.6409259,20,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 24, 'baseball bat': 1}, 'total_detections': 25}"
2025-08-30T00:33:35.462589,26718.6813292,21,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 25, 'baseball bat': 1}, 'total_detections': 26}"
2025-08-30T00:33:35.497484,26718.7142942,22,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 26, 'baseball bat': 1}, 'total_detections': 27}"
2025-08-30T00:33:35.533621,26718.7506037,23,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 27, 'baseball bat': 1}, 'total_detections': 28}"
2025-08-30T00:33:35.569378,26718.7865696,24,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 28, 'baseball bat': 1}, 'total_detections': 29}"
2025-08-30T00:33:35.611841,26718.8279618,25,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 29, 'baseball bat': 1}, 'total_detections': 30}"
2025-08-30T00:33:35.649551,26718.866429,26,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 30, 'baseball bat': 1}, 'total_detections': 31}"
2025-08-30T00:33:35.683989,26718.9052567,27,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 31, 'baseball bat': 1}, 'total_detections': 32}"
2025-08-30T00:33:35.728841,26718.9461479,28,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 32, 'baseball bat': 1}, 'total_detections': 33}"
2025-08-30T00:33:35.768453,26718.984661,29,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 33, 'baseball bat': 1}, 'total_detections': 34}"
2025-08-30T00:33:35.805972,26719.0227488,30,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 34, 'baseball bat': 1}, 'total_detections': 35}"
2025-08-30T00:33:35.840697,26719.0605299,31,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 35, 'baseball bat': 1}, 'total_detections': 36}"
2025-08-30T00:33:35.880546,26719.0974031,32,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 36, 'baseball bat': 1}, 'total_detections': 37}"
2025-08-30T00:33:35.917928,26719.1391606,33,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 37, 'baseball bat': 1}, 'total_detections': 38}"
2025-08-30T00:33:35.963208,26719.1812305,34,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 38, 'baseball bat': 1}, 'total_detections': 39}"
2025-08-30T00:33:35.997831,26719.2149373,35,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 39, 'baseball bat': 1}, 'total_detections': 40}"
2025-08-30T00:33:36.034508,26719.2517454,36,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 40, 'baseball bat': 1}, 'total_detections': 41}"
2025-08-30T00:33:36.068300,26719.2856407,37,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 41, 'baseball bat': 1}, 'total_detections': 42}"
2025-08-30T00:33:36.111041,26719.3285484,38,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 42, 'baseball bat': 1}, 'total_detections': 43}"
2025-08-30T00:33:36.151523,26719.3708834,39,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 43, 'baseball bat': 1}, 'total_detections': 44}"
2025-08-30T00:33:36.190778,26719.4072211,40,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 44, 'baseball bat': 1}, 'total_detections': 45}"
2025-08-30T00:33:36.226906,26719.4448259,41,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 45, 'baseball bat': 1}, 'total_detections': 46}"
2025-08-30T00:33:36.256085,26719.4792206,42,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 46, 'baseball bat': 1}, 'total_detections': 47}"
2025-08-30T00:33:36.300601,26719.5179317,43,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 47, 'baseball bat': 1}, 'total_detections': 48}"
2025-08-30T00:33:36.338344,26719.5550742,44,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 48, 'baseball bat': 1}, 'total_detections': 49}"
2025-08-30T00:33:36.374676,26719.5916217,45,18.506377928088916,"{""suitcase"": 1}",,,,,1,"{'accumulated_counts': {'suitcase': 49, 'baseball bat': 1}, 'total_detections': 50}"
